"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @BrittAlyson: Currently stuck between wanting sushi/chinese/chipotle/in-n-out",FALSE,0,NA,2015-05-01 07:21:06,FALSE,NA,"594038821307568128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tifffgarcia",10,TRUE,FALSE,NA,NA
"If you live in Seattle, let me stay at your house September 5-7. I'll buy you Chipotle... with guacamole.",FALSE,0,NA,2015-05-01 07:20:49,FALSE,NA,"594038751283650562",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mxvenida",0,FALSE,FALSE,NA,NA
"@ChipotleTweets's GMO page is beautiful / @ChipotleTweets in general is beautiful. G-M-Over It. #righttoknow #noGMO http://t.co/tlWR36Wqlr",FALSE,0,"ChipotleTweets",2015-05-01 07:20:39,FALSE,NA,"594038709265297408","141341662","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nee_nawh",0,FALSE,FALSE,NA,NA
"RT @SincerelyTumblr: I need a chipotle burrito and $850,000",FALSE,0,NA,2015-05-01 07:20:37,FALSE,NA,"594038701551845376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","qissium",1296,TRUE,FALSE,NA,NA
"@MariyahT yup! I hate eating fast food now lol the closest to any kind of fast food I've had so far was chipotle",FALSE,1,"MariyahT",2015-05-01 07:20:31,FALSE,"594038504436281344","594038676948058112","468970209","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Martel_Metellus",0,FALSE,FALSE,NA,NA
"http://t.co/dx8MHML79y #KCA #VoteJKT48ID kelsie_lm: Deciding where to eat... #chipotle #thechoice",FALSE,0,NA,2015-05-01 07:20:24,FALSE,NA,"594038644425531393",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","iamanonymous30",0,FALSE,FALSE,NA,NA
"Chipotle is my lifffffe:(((((((",FALSE,0,NA,2015-05-01 07:20:04,FALSE,NA,"594038561810173953",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","niikkkayy",0,FALSE,FALSE,NA,NA
"Chipotle sounds like heaven right now",FALSE,1,NA,2015-05-01 07:20:03,FALSE,NA,"594038558437953537",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmandaTheGreaat",0,FALSE,FALSE,NA,NA
"RT @JoshPeltier: I bet hell is a place where you never have enough money to get guac at chipotle",FALSE,0,NA,2015-05-01 07:20:01,FALSE,NA,"594038549030141952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GrantTrimboli",3,TRUE,FALSE,NA,NA
"RT @cafepress: Which Wine Pairs Best With Your Chipotle Order? http://t.co/sbHT0HZ0jk http://t.co/0SGKteCFDv",FALSE,0,NA,2015-05-01 07:19:59,FALSE,NA,"594038542336184321",NA,"<a href=""https://damianfrancois.tumblr.com"" rel=""nofollow"">CUMULATIVE COOL</a>","thehotclothes",1,TRUE,FALSE,NA,NA
"If only chipotle was open late <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2>",FALSE,0,NA,2015-05-01 07:19:57,FALSE,NA,"594038532584308736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","theVictorRomero",0,FALSE,FALSE,NA,NA
"I'm so sleeeepy. Tapi Emak ajak makan Chilis. And that Chipotle Chicken? Sleep can wait #makanfirsteverythingelselater",FALSE,1,NA,2015-05-01 07:19:47,FALSE,NA,"594038492558073856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AziraAnwar",0,FALSE,FALSE,NA,NA
"RT @janine_rillera: If someone says they'll buy you guacamole at Chipotle, it means that they're in love with you.",FALSE,0,NA,2015-05-01 07:19:37,FALSE,NA,"594038448832454656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Dre_Vocals",2,TRUE,FALSE,NA,NA
"Chipotle <ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D> http://t.co/KU1ZMEops5",FALSE,4,NA,2015-05-01 07:19:37,FALSE,NA,"594038446643089409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CheekyChelby",0,FALSE,FALSE,NA,NA
"haven't had chipotle for a week #sin",FALSE,0,NA,2015-05-01 07:19:20,FALSE,NA,"594038376224796672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rossekay",0,FALSE,FALSE,NA,NA
"I want chipotle! <ed><U+00A0><U+00BD><ed><U+00B8><U+00AD>",FALSE,0,NA,2015-05-01 07:19:19,FALSE,NA,"594038372227657728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","briiroddd",0,FALSE,FALSE,NA,NA
"RT @EriquitaaBitch: @CeeCeeayee well don't forget I work lol only off on Sunday's so we turning up Saturday night &amp; chipotle Sunday <ed><U+00A0><U+00BD><ed><U+00B2><U+0081><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",FALSE,0,NA,2015-05-01 07:19:18,FALSE,NA,"594038370084388865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CeeCeeayee",1,TRUE,FALSE,NA,NA
"#KCA #VoteJKT48ID kelsie_lm: Deciding where to eat... #chipotle #thechoice",FALSE,0,NA,2015-05-01 07:19:08,FALSE,NA,"594038325813575681",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Ar_Handy",0,FALSE,FALSE,NA,NA
"@CeeCeeayee well don't forget I work lol only off on Sunday's so we turning up Saturday night &amp; chipotle Sunday <ed><U+00A0><U+00BD><ed><U+00B2><U+0081><ed><U+00A0><U+00BC><ed><U+00BF><U+00BC>",FALSE,1,"CeeCeeayee",2015-05-01 07:18:55,FALSE,"594037999148486656","594038273409847296","3069387314","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EriquitaaBitch",1,FALSE,FALSE,NA,NA
"I want it to be daylight already so I can go eat chipotle <ed><U+00A0><U+00BD><ed><U+00B8><U+0081>",FALSE,0,NA,2015-05-01 07:18:48,FALSE,NA,"594038244171337728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vifivifii",0,FALSE,FALSE,NA,NA
"Apply now to work for Chipotle Mexican Grill - Corporate #jobs http://t.co/JM82ZLIspR",FALSE,0,NA,2015-05-01 07:18:47,FALSE,NA,"594038237871616000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NeuvooOrlando",0,FALSE,FALSE,NA,NA
"Deciding where to eat... #chipotle #thechoice https://t.co/ezRZawcxkj",FALSE,0,NA,2015-05-01 07:18:40,FALSE,NA,"594038207978799105",NA,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>","kelsie_lm",0,FALSE,FALSE,NA,NA
"On a serious note is the chipotle on the west side of EP up and running ???",FALSE,0,NA,2015-05-01 07:18:36,FALSE,NA,"594038192497504257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Albyygreat3",0,FALSE,FALSE,"0","0"
"RT @SanDiegoPicks: Chipotle mentioned again: http://t.co/Kfm3eTr1DL - RT @SDCCS SDCCS Happenings - Spirit Night - Chipotle Restaurant https…",FALSE,0,NA,2015-05-01 07:18:12,FALSE,NA,"594038090760617984",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","SanDiegoNewsTdy",1,TRUE,FALSE,NA,NA
"Chipotle Says They Can’t Prevent People From Overeating. But Can They? Read my take. https://t.co/8Im8kzADAU via @YahooHealth",FALSE,0,NA,2015-05-01 07:15:44,FALSE,NA,"594037472763379712",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","SonyaAngelone",0,FALSE,FALSE,NA,NA
"I didn't know chipotle was that serious up north",FALSE,0,NA,2015-05-01 07:15:29,FALSE,NA,"594037408447987713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","M_Luna89",0,FALSE,FALSE,NA,NA
"@kyleporporino I'll pick you up at 10 with chipotle for lunch <U+2764><U+FE0F>",FALSE,0,"kyleporporino",2015-05-01 07:15:18,FALSE,"594002074267881472","594037360242794496","369852909","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ciarahall_",0,FALSE,FALSE,NA,NA
"@Miranda_Muro k Freddie works at chipotle I got u",FALSE,1,"Miranda_Muro",2015-05-01 07:15:12,FALSE,"594037213379231745","594037338436554752","82694923","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ilikebaecon",0,FALSE,FALSE,"0","0"
"Girl at the strip: I'd suck some dick for chipotle right now! <ed><U+00A0><U+00BD><ed><U+00B8><U+00B3> #Syracuse",FALSE,0,NA,2015-05-01 07:15:11,FALSE,NA,"594037330870140929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","M_Luna89",0,FALSE,FALSE,NA,NA
"@dantesinanyan night chipotle is close so I'll custom make you mine... Which is called scarpotle",FALSE,0,"dantesinanyan",2015-05-01 07:15:10,FALSE,"594037165220233216","594037328210886656","1654036723","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","scarleettt_",0,FALSE,FALSE,NA,NA
"CHIPOTLE <ed><U+00A0><U+00BD><ed><U+00B8><U+008D>  https://t.co/RTnYKPHGR8",FALSE,0,NA,2015-05-01 07:14:54,FALSE,NA,"594037260292468736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SerenaLeann",0,FALSE,FALSE,NA,NA
"Chipotle says it's the first chain to get rid of GMO ingred  http://t.co/4o1pdUrwPk
  #company #geneticallymodified",FALSE,0,NA,2015-05-01 07:14:46,FALSE,NA,"594037226033426432",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","TehLATimez",0,FALSE,FALSE,NA,NA
"@ImNotScottySire chipotle",FALSE,0,"ImNotScottySire",2015-05-01 07:14:44,FALSE,"594022322379427841","594037218928369664","19171163","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EmWallin",0,FALSE,FALSE,NA,NA
"@ilikebaecon nah I want Chipotle",FALSE,0,"ilikebaecon",2015-05-01 07:14:43,FALSE,"594036913339695104","594037213379231745","2881531574","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Miranda_Muro",0,FALSE,FALSE,NA,NA
"@oAspirez aight I'll be on around 11:40 or 45 Cuz imma stop for some chipotle on my way back home",FALSE,0,"oAspirez",2015-05-01 07:14:35,FALSE,"594027116703784960","594037182538612736","2893443942","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MurderWishh",0,FALSE,FALSE,NA,NA
"@Atomic_Moog Chipotle beard! Nice....",FALSE,0,"Atomic_Moog",2015-05-01 07:14:31,FALSE,"594036737740918784","594037163454386176","307146484","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ourbignorm",0,FALSE,FALSE,NA,NA
"I would commit some sexual sins for a chipotle burrito right now!",FALSE,0,NA,2015-05-01 07:14:29,FALSE,NA,"594037156777099264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","superman27_",0,FALSE,FALSE,NA,NA
"RT @tiesto: #ThrowBackThursday with @Dyro and Chipotle addict @djcarnage http://t.co/uE6ku2Pmqq",FALSE,0,NA,2015-05-01 07:14:25,FALSE,NA,"594037141279215616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pxclifford",149,TRUE,FALSE,NA,NA
"@Amirulmukmiinin sedappppp baq anq. Bila kunyahhh, air liur trleleh , daging dia juicy, spices just perfect for chipotle beef. Serrryesslee",FALSE,0,"Amirulmukmiinin",2015-05-01 07:14:15,FALSE,"594036591099674625","594037097834500096","328926988","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FarinaHazira",0,FALSE,FALSE,NA,NA
"@scarleettt_ chipotle?",FALSE,0,"scarleettt_",2015-05-01 07:13:48,FALSE,"594036887108497408","594036983632015360","766908805","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dantesinanyan",0,FALSE,FALSE,NA,NA
"@djcarnage Chipotle gang in full affect ! #RARESOCAL  #Asoc",FALSE,0,"djcarnage",2015-05-01 07:13:34,FALSE,NA,"594036927357067264","18980519","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BlissfulxoSoul",0,FALSE,FALSE,NA,NA
"@BURNSOFF_aR i never had chipotle can you get me some",FALSE,0,"BURNSOFF_aR",2015-05-01 07:13:27,FALSE,"594036457431400448","594036898558967808","322708775","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","_TheFaceGamer",0,FALSE,FALSE,NA,NA
"CHIPOTLE BOWLS OR BURRITOS AND WHY?!!!?",FALSE,0,NA,2015-05-01 07:13:25,FALSE,NA,"594036889692209154",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Simply42069",0,FALSE,FALSE,NA,NA
"RT @pcronald: GMO talk distracts consumers from the real problem with Chipotle food: "" it's just not healthy""  http://t.co/1k5NNEFwdM",FALSE,0,NA,2015-05-01 07:13:19,FALSE,NA,"594036864673185792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chrismungall",8,TRUE,FALSE,NA,NA
"RT @BURNSOFF_aR: Spacely told me I'm worth $9,000 in the Fantasy league think about all the chipotle bowls you can get.",FALSE,0,NA,2015-05-01 07:13:07,FALSE,NA,"594036812076568577",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","gomik434",1,TRUE,FALSE,NA,NA
"Chipotle Craze: I’m the first to admit that I’m a bit of a Chipotle fiend. In high school, I went to Chipotle at… http://t.co/xEAtdoxqBe",FALSE,0,NA,2015-05-01 07:13:03,FALSE,NA,"594036797828501504",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","peoriajournal",0,FALSE,FALSE,NA,NA
"RT @JimmyTatro: Ah fuck, the lady in front of me in line at Chipotle just pulled out a list",FALSE,0,NA,2015-05-01 07:13:00,FALSE,NA,"594036784381714432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Shane_OHara",400,TRUE,FALSE,NA,NA
"@PrimaVoceSMHS everyone knows her, she's Kristen from chipotle <ed><U+00A0><U+00BD><ed><U+00B9><U+008C><ed><U+00A0><U+00BC><ed><U+00BD><U+00B4><ed><U+00A0><U+00BC><ed><U+00BD><U+00A2>",FALSE,0,"PrimaVoceSMHS",2015-05-01 07:12:16,FALSE,"594035609020207104","594036597001072641","2471726317","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bugbug435",0,FALSE,FALSE,NA,NA
"Her: I had Chipotle to day.
Me: Freebirds is better ! 
Her: Never had it . 
Me: <ed><U+00A0><U+00BD><ed><U+00B1><U+0087> http://t.co/WfUccKhbRD",FALSE,0,NA,2015-05-01 07:12:15,FALSE,NA,"594036594803224577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cheef_Ent",0,FALSE,FALSE,NA,NA
"Chipotle Is Promoting Opportunistic Anti-Science Hysteria https://t.co/OyXTd7YYek",FALSE,0,NA,2015-05-01 07:12:11,FALSE,NA,"594036576637726720",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","TruthAboutTrade",0,FALSE,FALSE,NA,NA
"RT @FarinaHazira: The quesadillas with chipotle beef taste superb!",FALSE,0,NA,2015-05-01 07:12:10,FALSE,NA,"594036575383658498",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cnadrling",1,TRUE,FALSE,NA,NA
"Spacely told me I'm worth $9,000 in the Fantasy league think about all the chipotle bowls you can get.",FALSE,17,NA,2015-05-01 07:11:42,FALSE,NA,"594036457431400448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BURNSOFF_aR",1,FALSE,FALSE,NA,NA
"The quesadillas with chipotle beef taste superb!",FALSE,0,NA,2015-05-01 07:11:28,FALSE,NA,"594036398799200256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FarinaHazira",1,FALSE,FALSE,NA,NA
"RT @Arevdavtian: chipotle sounds amazing right now",FALSE,0,NA,2015-05-01 07:10:43,FALSE,NA,"594036210017828864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_maaaar_",1,TRUE,FALSE,NA,NA
"I haven't had chipotle in so long it's kinda depressing.",FALSE,0,NA,2015-05-01 07:10:37,FALSE,NA,"594036184956989440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paigeatzemis",0,FALSE,FALSE,NA,NA
"I want chipotle",FALSE,3,NA,2015-05-01 07:10:30,FALSE,NA,"594036154342608896",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ejmin_35",0,FALSE,FALSE,NA,NA
"RT @SincerelyTumblr: I need a chipotle burrito and $850,000",FALSE,0,NA,2015-05-01 07:10:19,FALSE,NA,"594036109803302912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","crackahoody",1296,TRUE,FALSE,NA,NA
"RT @eric_adamian: #tbt <ed><U+00A0><U+00BD><ed><U+00B8><U+008C> 2014 trip to chipotle. I found this today http://t.co/gHy432YRL2",FALSE,0,NA,2015-05-01 07:10:12,FALSE,NA,"594036079847604224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AllexisClark",1,TRUE,FALSE,NA,NA
"chipotle sounds amazing right now",FALSE,1,NA,2015-05-01 07:10:10,FALSE,NA,"594036071777771520",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Arevdavtian",1,FALSE,FALSE,NA,NA
"Chipotle Cheeseburgers

Ingredients

2 pounds lean ground beef
3 tablespoons TABASCO® brand Chipotle Pepper... http://t.co/ro3mLHuBeR",FALSE,0,NA,2015-05-01 07:10:04,FALSE,NA,"594036045282451456",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","StrengthnFit",0,FALSE,FALSE,NA,NA
"RT @SincerelyTumblr: I need a chipotle burrito and $850,000",FALSE,0,NA,2015-05-01 07:09:55,FALSE,NA,"594036007890067456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_horanftstyles",1296,TRUE,FALSE,NA,NA
"RT @manreece: A chipotle chicken melt <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>",FALSE,0,NA,2015-05-01 07:09:51,FALSE,NA,"594035990282436608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bigtony160",1,TRUE,FALSE,NA,NA
"@CharryBoops @Cellmate @Flinchthefur wait. I thought this line was for chipotle.",FALSE,2,"CharryBoops",2015-05-01 07:09:44,FALSE,"594035839237169152","594035962943930368","496578707","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SexyFolflion",0,FALSE,FALSE,NA,NA
"@ryanseaman chipotle doesn't count",FALSE,0,"ryanseaman",2015-05-01 07:09:39,FALSE,"593980413703561217","594035940319895554","18668204","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jake_Denning",0,FALSE,FALSE,"0","0"
"RT @mayaanichole: I just want chipotle,smoothie and disneyland",FALSE,0,NA,2015-05-01 07:09:28,FALSE,NA,"594035892563521536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_tay_tay18",7,TRUE,FALSE,NA,NA
"""Is it cold in here?""
""I thought you said 'Is Chipotle here?'""<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> @Lynjj_Locaaa",FALSE,1,NA,2015-05-01 07:08:12,FALSE,NA,"594035573775564800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ericaischeesyy",1,FALSE,FALSE,NA,NA
"I wish they had a chipotle down eastover",FALSE,0,NA,2015-05-01 07:08:07,FALSE,NA,"594035554955694081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Taya__TheRippa",0,FALSE,FALSE,NA,NA
"@elizaliuuu got me a chipotle gift card from 375 miles away. Gosh I love her so much <ed><U+00A0><U+00BD><ed><U+00B2><U+0098>
#friendshipgoals",FALSE,1,"elizaliuuu",2015-05-01 07:07:08,FALSE,NA,"594035308997398530","785982565","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lisaplsss",0,FALSE,FALSE,NA,NA
"RT @SincerelyTumblr: I need a chipotle burrito and $850,000",FALSE,0,NA,2015-05-01 07:07:07,FALSE,NA,"594035303305777152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaypeexpoy",1296,TRUE,FALSE,NA,NA
"Interview at chipotle tomorrow <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>",FALSE,0,NA,2015-05-01 07:07:06,FALSE,NA,"594035297291149312",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Ty_Charisse",0,FALSE,FALSE,NA,NA
"RT @janine_rillera: If someone says they'll buy you guacamole at Chipotle, it means that they're in love with you.",FALSE,0,NA,2015-05-01 07:06:32,FALSE,NA,"594035157696315392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","abbiecelino",2,TRUE,FALSE,NA,NA
"RT @kaillyroman: I had chipotle today and it was such a wonderful decision",FALSE,0,NA,2015-05-01 07:06:18,FALSE,NA,"594035096400830464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jordany136",2,TRUE,FALSE,NA,NA
"RT @LOHANTHONY: there were so many people alone at chipotle today. i just wanted to hug them all and tell them i’ve been there. i mean i’m …",FALSE,0,NA,2015-05-01 07:06:11,FALSE,NA,"594035069926313984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ericaxxt",886,TRUE,FALSE,NA,NA
"@Art_Connery I am always desperate for chipotle.",FALSE,0,"Art_Connery",2015-05-01 07:06:06,FALSE,"594034913822703616","594035045595160576","799282328","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","feardragon64",0,FALSE,FALSE,NA,NA
"RT @theSALTYshake: I need chipotle",FALSE,0,NA,2015-05-01 07:05:55,FALSE,NA,"594035001911549952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","missokposo21",1,TRUE,FALSE,NA,NA
"Cinco de Mayo is almost here!  Slow Cooker Chipotle #Tacos #Recipe - #Vegan in the Freezer http://t.co/uHK3BVJCrv http://t.co/KwfNmBsP0C",FALSE,2,NA,2015-05-01 07:05:50,FALSE,NA,"594034978867908608",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VeganFreezer",0,FALSE,FALSE,NA,NA
