text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
RT @BEautifully_C: I'm convinced if you like Chipotle then you've never had Qdoba,FALSE,0,NA,4/23/2015 23:33,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",TheRealD_Murray,8,TRUE,FALSE,NA,NA
@helenphaam do you want to come to qdoba with me right now,FALSE,0,helenphaam,4/23/2015 23:30,FALSE,5.91E+17,5.91E+17,406011392,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",New_Maddi,0,FALSE,FALSE,NA,NA
Qdoba keeps me alive  #QdobaForAWeek @EugeneQdoba,FALSE,4,NA,4/23/2015 23:28,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",AntonioWiley3,1,FALSE,FALSE,NA,NA
"@IndiOnFleek Oh god, the guac. Can we do Qdoba night?",FALSE,0,IndiOnFleek,4/23/2015 23:26,FALSE,5.91E+17,5.91E+17,2230991225,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ZigZaggyZagg,0,FALSE,FALSE,NA,NA
Qdoba Entree for free w/ $30 GC purchase - http://t.co/17gbNbCx06,FALSE,0,NA,4/23/2015 23:22,FALSE,NA,5.91E+17,NA,"<a href=""http://dealnews.com/"" rel=""nofollow"">dealnews</a>",DealNewsDeals,0,FALSE,FALSE,NA,NA
@sincerelymecca I've never had qdoba so I wouldn't know lol,FALSE,0,sincerelymecca,4/23/2015 23:21,FALSE,5.91E+17,5.91E+17,596299977,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SimplyMonay,0,FALSE,FALSE,NA,NA
@thebitterfan @keegkartrin qdoba is so much better,FALSE,1,thebitterfan,4/23/2015 23:18,FALSE,5.91E+17,5.91E+17,503974596,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hpwatrous08,0,FALSE,FALSE,NA,NA
Yo if u near qdoba mess wit me and @liscensetoill,FALSE,0,NA,4/23/2015 23:18,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",zhutchins58,0,FALSE,FALSE,NA,NA
Sooo I think Im gonna try Qdoba for the first time <ed><U+00A0><U+00BD><ed><U+00B8><U+0095>,FALSE,1,NA,4/23/2015 23:17,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Call_ItAmbition,0,FALSE,FALSE,NA,NA
I miss you and grays and ranch dip and qdoba. Had we continued I'm assuming we'd be 500 lbs right now https://t.co/BuFiS0NgiY,FALSE,1,NA,4/23/2015 23:16,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Grace_Jabbour,0,FALSE,FALSE,NA,NA
Swear Qdoba is the love of my life <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9><ed><U+00A0><U+00BD><ed><U+00B8><U+008D>,FALSE,0,NA,4/23/2015 23:15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",xRollingStone_,0,FALSE,FALSE,NA,NA
@swopey27 don't hate on jersey mikes that place is good af<ed><U+00A0><U+00BD><ed><U+00B8><U+0082> they're putting a qdoba next to it which is practically the same thing,FALSE,1,swopey27,4/23/2015 23:15,FALSE,5.91E+17,5.91E+17,2990449447,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",azariajaeden,0,FALSE,FALSE,NA,NA
RT @sarahbendl: I miss the qdoba sample in willowbrook so much,FALSE,0,NA,4/23/2015 23:15,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ItsD0ReMI,1,TRUE,FALSE,NA,NA
really want starbucks and qdoba <ed><U+00A0><U+00BD><ed><U+00B8><U+0094>,FALSE,1,NA,4/23/2015 23:14,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",mescudiannie,0,FALSE,FALSE,NA,NA
@_bushh lmao what are you trying to say bush!? <ed><U+00A0><U+00BD><ed><U+00B8><U+009C> &amp; how the fuck you come to Qdoba &amp; cold stone and don't hit me up ! I'm up the block! <ed><U+00A0><U+00BD><ed><U+00B8><U+0091>,FALSE,1,_bushh,4/23/2015 23:13,FALSE,5.91E+17,5.91E+17,1367515454,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hana_Bajrami,0,FALSE,FALSE,NA,NA
"My Qdoba flips record is so bad, I would still make the playoffs in the Eastern conference.",FALSE,2,NA,4/23/2015 23:12,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NickLandsberger,0,FALSE,FALSE,NA,NA
Literally gonna cry if I can't get qdoba,FALSE,0,NA,4/23/2015 23:11,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bryhami,0,FALSE,FALSE,NA,NA
What's the big fuss about #qdoba #scoobdahustla #hungry @ Dallas/Fort Worth International Airport https://t.co/F2yM1vhFax,FALSE,0,NA,4/23/2015 23:08,FALSE,NA,5.91E+17,NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",Scoob_Dahustla,0,FALSE,FALSE,-97.05864018,32.91853681
I'd like to get qdoba but I just don't feel like driving,FALSE,3,NA,4/23/2015 23:08,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",max_a_n,0,FALSE,FALSE,NA,NA
@SeanIsOnline @QdobaMexGrill what is qdoba,FALSE,0,SeanIsOnline,4/23/2015 23:06,FALSE,5.91E+17,5.91E+17,33328514,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",yungtrunks,0,FALSE,FALSE,NA,NA
wanna buy my heart? ..buy me qdoba :-),FALSE,0,NA,4/23/2015 23:06,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",breezieChillin,0,FALSE,FALSE,-87.94314156,42.37955849
RT @conner_norman52: Honestly can't wait for @TheNancyAllen's book launch tonight. It should be a good time. And maybe i could win that fre…,FALSE,0,NA,4/23/2015 23:06,FALSE,NA,5.91E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>",TheNancyAllen,1,TRUE,FALSE,NA,NA
The amount of qdoba I have is messed up,FALSE,4,NA,4/23/2015 23:05,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",loganbell748,0,FALSE,FALSE,NA,NA
That moment when you ordering yo food at QDOBA and you see the 10a pass by &lt;&lt;&lt;&lt;,FALSE,0,NA,4/23/2015 23:04,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",QOllison,0,FALSE,FALSE,NA,NA
@bmooore_ qdoba has FREE guac and queso,FALSE,0,bmooore_,4/23/2015 23:04,FALSE,5.91E+17,5.91E+17,1892734141,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",rsaud23,0,FALSE,FALSE,NA,NA
This mom and her ~4 year old daughter are listening to TFB in Qdoba and it's p cool,FALSE,0,NA,4/23/2015 23:03,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",shnickr,0,FALSE,FALSE,NA,NA
@QdobaMexGrill NOOOOO STEAK AT THE WORCESTER QDOBA?!?!?! THATS ALL I LIVE FOR AND BREATHE. IM CRYING. <ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><U+00A2><ed><U+00A0><U+00BD><ed><U+00B8><,FALSE,0,QdobaMexGrill,4/23/2015 23:03,FALSE,NA,5.91E+17,19622973,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bossiethaang,0,FALSE,FALSE,NA,NA
"Oh shit, or should I get Qdoba? This is v important",FALSE,0,NA,4/23/2015 23:02,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",bmooore_,0,FALSE,FALSE,NA,NA
@yourboyeddie Qdoba &gt; Shitpotle all day. Mucho Burrito is really good too,FALSE,0,yourboyeddie,4/23/2015 23:01,FALSE,5.91E+17,5.91E+17,21140580,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RussTop3Ever,0,FALSE,FALSE,NA,NA
Just wanted to let @nuchymarinucci and @laurenhuggler know that I just went to qdoba. #eatclean #traindirty #gainz,FALSE,2,NA,4/23/2015 23:01,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nadia_elshami,0,FALSE,FALSE,NA,NA
I've been converted to chipotle due to them closing down my qdoba and moving their asses in,FALSE,1,NA,4/23/2015 23:00,FALSE,NA,5.91E+17,NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>",yourboyeddie,0,FALSE,FALSE,NA,NA
I miss the qdoba sample in willowbrook so much,FALSE,0,NA,4/23/2015 23:00,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",sarahbendl,1,FALSE,FALSE,NA,NA
def getting qdoba later,FALSE,0,NA,4/23/2015 22:59,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",xyoungnyx,0,FALSE,FALSE,NA,NA
"@haveourlastkiss HOW IS QDOBA ANY BETTER EXCEPT FOR THE FACT THAT IT HAS CHEESE (which, may i add, is not even good)",FALSE,1,haveourlastkiss,4/23/2015 22:58,FALSE,5.91E+17,5.91E+17,1606879927,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",STYLESALIEN,0,FALSE,FALSE,NA,NA
@AWC_UWMadison at Qdoba on state street for AWC's fundraiser!! http://t.co/6JBMEdtXjU,FALSE,1,AWC_UWMadison,4/23/2015 22:57,FALSE,NA,5.91E+17,184921462,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",KassidyBerens,0,FALSE,FALSE,NA,NA
Honestly can't wait for @TheNancyAllen's book launch tonight. It should be a good time. And maybe i could win that free Qdoba for a year!,FALSE,3,NA,4/23/2015 22:57,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",conner_norman52,1,FALSE,FALSE,NA,NA
RT @GrannyChels: Qdoba has delivery now <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9> they done messed up,FALSE,0,NA,4/23/2015 22:57,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ravenleann,2,TRUE,FALSE,NA,NA
Qdoba has delivery now <ed><U+00A0><U+00BD><ed><U+00B8><U+0081><ed><U+00A0><U+00BD><ed><U+00B8><U+00A9> they done messed up,FALSE,0,NA,4/23/2015 22:54,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GrannyChels,2,FALSE,FALSE,NA,NA
"Found $5 today and won Qdoba flip, maybe I should buy a lottery ticket??",FALSE,12,NA,4/23/2015 22:54,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",t_capouch,0,FALSE,FALSE,NA,NA
@haveourlastkiss FUCK YOU CHIPOTLE IS SO GOOD AND QDOBA TASTES EXACTLY THE SAME EXCEPT THEIR SALSA ISNT AS GOOD,FALSE,1,haveourlastkiss,4/23/2015 22:53,FALSE,5.91E+17,5.91E+17,1606879927,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",STYLESALIEN,0,FALSE,FALSE,NA,NA
"Qdoba or Pizza Hut, help.",FALSE,1,NA,4/23/2015 22:50,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BrandonBix,0,FALSE,FALSE,NA,NA
"I'm eating Monells, Tokyo, Qdoba, Pie in the Sky &amp; more when I get to Nashville",FALSE,1,NA,4/23/2015 22:48,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",flyassusername,0,FALSE,FALSE,NA,NA
@Jansen06Jansen yum.. Qdoba is better.. And they got kids meals which are just my size :),FALSE,0,Jansen06Jansen,4/23/2015 22:45,FALSE,5.91E+17,5.91E+17,2560299843,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",sara_michelle24,0,FALSE,FALSE,NA,NA
@potmunchies yeah I've only been like twice and both times weren't the best lol. But  what's qdoba?,FALSE,0,potmunchies,4/23/2015 22:42,FALSE,5.91E+17,5.91E+17,74870567,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",chandler_clan,0,FALSE,FALSE,-79.7806028,37.0053411
"@chandler_clan the one in Roanoke is especially sub-par, the foods not even hot. Others are better but Qdoba is way better.",FALSE,1,chandler_clan,4/23/2015 22:40,FALSE,5.91E+17,5.91E+17,566033441,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",potmunchies,0,FALSE,FALSE,NA,NA
If someone will go to chipotle/qdoba with me I'll come scoop whenever <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>,FALSE,2,NA,4/23/2015 22:40,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Hubiee_doobiee,0,FALSE,FALSE,NA,NA
Why do I crave qdoba so much while I'm here at work lol I must go tonight,FALSE,0,NA,4/23/2015 22:38,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ImSRTArnie,0,FALSE,FALSE,NA,NA
Qdoba wins all bc I didn't have to pay for guac<U+2764><U+FE0F> http://t.co/9IMgzvni3N,FALSE,14,NA,4/23/2015 22:37,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LKlemp34,0,FALSE,FALSE,NA,NA
RT @TheColeSlaw12: I want qdoba <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>,FALSE,0,NA,4/23/2015 22:34,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",kimm_rae,1,TRUE,FALSE,NA,NA
RT @alex_sayre: Chipotle is cool and all but the real winner here is qdoba stop lying to yourselves,FALSE,0,NA,4/23/2015 22:34,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",nadaopolis,4,TRUE,FALSE,NA,NA
"The guy making my burrito at Qdoba mistook my pink eye for me being high. It being me, I just went along with it.",FALSE,2,NA,4/23/2015 22:34,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Chmie_Changa,0,FALSE,FALSE,NA,NA
Love is when your husband goes and gets Qdoba for you because you're too tired to move off the couch. #PregnancyProblems #substituteteacher,FALSE,1,NA,4/23/2015 22:33,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",BritaniRebecca,0,FALSE,FALSE,NA,NA
I want qdoba <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>,FALSE,1,NA,4/23/2015 22:33,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheColeSlaw12,1,FALSE,FALSE,NA,NA
"Qdoba is better than Chipotle. Queso, closed.",FALSE,2,NA,4/23/2015 22:33,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MaggieLawler,0,FALSE,FALSE,NA,NA
I see a Chipotle is going up in Northville. Surprised so few in SE Michigan. It's way better than Qdoba and those are everywhere.,FALSE,0,NA,4/23/2015 22:33,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Searn,0,FALSE,FALSE,NA,NA
god bless  you qdoba god bless you,FALSE,1,NA,4/23/2015 22:32,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",budwigaleia,0,FALSE,FALSE,NA,NA
RT @alex_sayre: Chipotle is cool and all but the real winner here is qdoba stop lying to yourselves,FALSE,0,NA,4/23/2015 22:32,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jlstokley1,4,TRUE,FALSE,NA,NA
RT @barstoolsports: Chipotle's prices are going up again and is it even the #1 casual Mexican food place now? http://t.co/2AUsI58cob http:/…,FALSE,0,NA,4/23/2015 22:31,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ConnorMcG15,55,TRUE,FALSE,NA,NA
Qdoba is good but still would rather have chipotle <ed><U+00A0><U+00BD><ed><U+00B2><U+00AF><ed><U+00A0><U+00BD><ed><U+00B2><U+00AF><ed><U+00A0><U+00BD><ed><U+00B2><U+00AF>,FALSE,5,NA,4/23/2015 22:30,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ScumbagWard,1,FALSE,FALSE,NA,NA
The Perks of being a Qdoba Manager come wisely&gt;&gt;&gt;&gt;,FALSE,0,NA,4/23/2015 22:30,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DevanteATingle,0,FALSE,FALSE,NA,NA
"Since chipotle is now delivering, can qdoba follow suit?",FALSE,0,NA,4/23/2015 22:30,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lkudrna,0,FALSE,FALSE,-100.7755063,46.77894111
Chipotle is cool and all but the real winner here is qdoba stop lying to yourselves,FALSE,13,NA,4/23/2015 22:28,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",alex_sayre,4,FALSE,FALSE,NA,NA
"RT @HillbillyAuntie: @ConnerBarbarian saw this guy at Qdoba, thought you would like his tattoo! http://t.co/dUAz4l5Xog",FALSE,0,NA,4/23/2015 22:27,FALSE,NA,5.91E+17,NA,"<a href=""http://www.myplume.com/"" rel=""nofollow"">Plume for Android</a>",SecretlyVP,2,TRUE,FALSE,NA,NA
I could go for some qdoba or chipotle... Too bad they don't have either here <ed><U+00A0><U+00BD><ed><U+00B8><U+0092>,FALSE,0,NA,4/23/2015 22:25,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ShelbyDuprie,0,FALSE,FALSE,NA,NA
Qdoba is what I need!!! Can't take this anymore <ed><U+00A0><U+00BD><ed><U+00B8><U+00A9>,FALSE,0,NA,4/23/2015 22:24,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",bridgetDEMASI,0,FALSE,FALSE,NA,NA
I want chips from qdoba <ed><U+00A0><U+00BD><ed><U+00B8><U+008B>,FALSE,4,NA,4/23/2015 22:22,FALSE,NA,5.91E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",emmaKmclean,0,FALSE,FALSE,NA,NA
